Division,Line,Borough,Stop Name,Complex ID,Constituent Station Name,Station ID,GTFS Stop ID,Daytime Routes,Entrance Type,Entry Allowed,Exit Allowed,Latitude,Longitude,entrance_georeference
IRT,Lexington Av,M,28 St,404,28 St,404,633,6,Stair,YES,YES,40.7433134,-73.9838806,POINT (-73.9838806 40.7433134)
IRT,Lexington Av,M,28 St,404,28 St,404,633,6,Stair,YES,YES,40.743153,-73.9838174,POINT (-73.9838174 40.743153)
IRT,Lexington Av,M,28 St,404,28 St,404,633,6,Stair,YES,YES,40.743257,-73.983738,POINT (-73.983738 40.743257)
IRT,Lexington Av,M,28 St,404,28 St,404,633,6,Easement - Passage,YES,YES,40.7425051,-73.9851163,POINT (-73.9851163 40.7425051)
IRT,Lexington Av,M,28 St,404,28 St,404,633,6,Easement - Passage,YES,YES,40.7425871,-73.985057,POINT (-73.985057 40.7425871)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Easement - Street,YES,YES,40.739497,-73.9871065,POINT (-73.9871065 40.739497)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Stair,YES,YES,40.7397029,-73.9870722,POINT (-73.9870722 40.7397029)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Stair,YES,YES,40.7402572,-73.9867682,POINT (-73.9867682 40.7402572)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Stair,YES,YES,40.7400353,-73.9866692,POINT (-73.9866692 40.7400353)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Easement - Street,YES,YES,40.7404209,-73.9865423,POINT (-73.9865423 40.7404209)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Stair,YES,YES,40.7394821,-73.9865417,POINT (-73.9865417 40.7394821)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Stair,YES,YES,40.7399784,-73.9863362,POINT (-73.9863362 40.7399784)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Stair,YES,YES,40.7399737,-73.9861913,POINT (-73.9861913 40.7399737)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Stair,YES,YES,40.7401236,-73.9859708,POINT (-73.9859708 40.7401236)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Elevator,YES,YES,40.7401896,-73.9860916,POINT (-73.9860916 40.7401896)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Elevator,YES,YES,40.7403755,-73.986545,POINT (-73.986545 40.7403755)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Stair,YES,YES,40.7393572,-73.9867884,POINT (-73.9867884 40.7393572)
IRT,Lexington Av,M,23 St,405,23 St,405,634,6,Easement - Passage,YES,YES,40.740447,-73.9864514,POINT (-73.9864514 40.740447)
IRT,Lexington Av,M,14 St-Union Sq,602,14 St-Union Sq,406,635,4 5 6 L N Q R W,Stair,YES,YES,40.7345416,-73.9903207,POINT (-73.9903207 40.7345416)
IRT,Lexington Av,M,14 St-Union Sq,602,14 St-Union Sq,406,635,4 5 6 L N Q R W,Stair,YES,YES,40.7344735,-73.9901619,POINT (-73.9901619 40.7344735)
IRT,Lexington Av,M,14 St-Union Sq,602,14 St-Union Sq,406,635,4 5 6 L N Q R W,Easement - Street,YES,YES,40.7351896,-73.9897744,POINT (-73.9897744 40.7351896)
IRT,Lexington Av,M,14 St-Union Sq,602,14 St-Union Sq,406,635,4 5 6 L N Q R W,Stair,YES,YES,40.7342562,-73.9896953,POINT (-73.9896953 40.7342562)
IRT,Lexington Av,M,14 St-Union Sq,602,14 St-Union Sq,406,635,4 5 6 L N Q R W,Stair,YES,YES,40.7342034,-73.9895337,POINT (-73.9895337 40.7342034)
IRT,Lexington Av,M,14 St-Union Sq,602,14 St-Union Sq,406,635,4 5 6 L N Q R W,Easement - Street,YES,YES,40.7344166,-73.9894647,POINT (-73.9894647 40.7344166)
IRT,Lexington Av,M,Astor Pl,407,Astor Pl,407,636,6,Stair,YES,YES,40.7300186,-73.9914524,POINT (-73.9914524 40.7300186)
IRT,Lexington Av,M,Astor Pl,407,Astor Pl,407,636,6,Stair,YES,YES,40.7301227,-73.990823,POINT (-73.990823 40.7301227)
IRT,Lexington Av,M,Broadway-Lafayette St/Bleecker St,619,Bleecker St,408,637,6 B D F M,Stair,YES,YES,40.7249151,-73.9952877,POINT (-73.9952877 40.7249151)
IRT,Lexington Av,M,Broadway-Lafayette St/Bleecker St,619,Bleecker St,408,637,6 B D F M,Easement - Street,YES,YES,40.725195,-73.9948982,POINT (-73.9948982 40.725195)
IRT,Lexington Av,M,Broadway-Lafayette St/Bleecker St,619,Bleecker St,408,637,6 B D F M,Stair,YES,YES,40.7259506,-73.9948122,POINT (-73.9948122 40.7259506)
IRT,Lexington Av,M,Broadway-Lafayette St/Bleecker St,619,Bleecker St,408,637,6 B D F M,Stair,YES,YES,40.726046,-73.9947451,POINT (-73.9947451 40.726046)
IRT,Lexington Av,M,Broadway-Lafayette St/Bleecker St,619,Bleecker St,408,637,6 B D F M,Stair,YES,YES,40.7257192,-73.9945921,POINT (-73.9945921 40.7257192)
IRT,Lexington Av,M,Broadway-Lafayette St/Bleecker St,619,Bleecker St,408,637,6 B D F M,Stair,YES,YES,40.7257567,-73.9943374,POINT (-73.9943374 40.7257567)
IRT,Lexington Av,M,Broadway-Lafayette St/Bleecker St,619,Bleecker St,408,637,6 B D F M,Stair,YES,YES,40.7258499,-73.9942979,POINT (-73.9942979 40.7258499)
IRT,Lexington Av,M,Spring St,409,Spring St,409,638,6,Stair,YES,YES,40.722408,-73.9974768,POINT (-73.9974768 40.722408)
IRT,Lexington Av,M,Spring St,409,Spring St,409,638,6,Stair,YES,YES,40.7224774,-73.9974188,POINT (-73.9974188 40.7224774)
IRT,Lexington Av,M,Spring St,409,Spring St,409,638,6,Easement - Street,YES,YES,40.7221032,-73.9968123,POINT (-73.9968123 40.7221032)
IRT,Lexington Av,M,Spring St,409,Spring St,409,638,6,Stair,YES,YES,40.7222255,-73.9967904,POINT (-73.9967904 40.7222255)
IRT,Lexington Av,M,Canal St,623,Canal St,410,639,6 J Z N Q R W,Stair,YES,YES,40.7185261,-74.0008493,POINT (-74.0008493 40.7185261)
IRT,Lexington Av,M,Canal St,623,Canal St,410,639,6 J Z N Q R W,Stair,YES,YES,40.7186913,-74.0007097,POINT (-74.0007097 40.7186913)
IRT,Lexington Av,M,Canal St,623,Canal St,410,639,6 J Z N Q R W,Elevator,YES,YES,40.7186253,-74.0006026,POINT (-74.0006026 40.7186253)
IRT,Lexington Av,M,Canal St,623,Canal St,410,639,6 J Z N Q R W,Stair,YES,YES,40.718197,-74.000388,POINT (-74.000388 40.718197)
IRT,Lexington Av,M,Canal St,623,Canal St,410,639,6 J Z N Q R W,Stair,YES,YES,40.7181392,-74.0003139,POINT (-74.0003139 40.7181392)
IRT,Lexington Av,M,Canal St,623,Canal St,410,639,6 J Z N Q R W,Stair,YES,YES,40.7183418,-74.00023,POINT (-74.00023 40.7183418)
IRT,Lexington Av,M,Canal St,623,Canal St,410,639,6 J Z N Q R W,Elevator,YES,YES,40.7182795,-74.0001254,POINT (-74.0001254 40.7182795)
IRT,Lexington Av,M,Brooklyn Bridge-City Hall/Chambers St,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,Stair,YES,YES,40.7118958,-74.0051917,POINT (-74.0051917 40.7118958)
IRT,Lexington Av,M,Brooklyn Bridge-City Hall/Chambers St,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,Stair,YES,YES,40.7118104,-74.005035,POINT (-74.005035 40.7118104)
IRT,Lexington Av,M,Brooklyn Bridge-City Hall/Chambers St,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,Stair,YES,YES,40.7126808,-74.0050245,POINT (-74.0050245 40.7126808)
IRT,Lexington Av,M,Brooklyn Bridge-City Hall/Chambers St,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,Stair,YES,YES,40.712882,-74.0047881,POINT (-74.0047881 40.712882)
IRT,Lexington Av,M,Brooklyn Bridge-City Hall/Chambers St,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,Stair,YES,YES,40.7123823,-74.0043668,POINT (-74.0043668 40.7123823)
IRT,Lexington Av,M,Brooklyn Bridge-City Hall/Chambers St,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,Stair,YES,YES,40.713846,-74.0038595,POINT (-74.0038595 40.713846)
IRT,Lexington Av,M,Brooklyn Bridge-City Hall/Chambers St,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,Stair,YES,YES,40.7139166,-74.0036413,POINT (-74.0036413 40.7139166)
IRT,Lexington Av,M,Brooklyn Bridge-City Hall/Chambers St,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,Elevator,YES,YES,40.7127938,-74.0049162,POINT (-74.0049162 40.7127938)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Stair,YES,YES,40.7111328,-74.0094053,POINT (-74.0094053 40.7111328)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Easement - Street,YES,YES,40.7109577,-74.0093805,POINT (-74.0093805 40.7109577)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Stair,YES,YES,40.7110324,-74.0091906,POINT (-74.0091906 40.7110324)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Station House,YES,YES,40.710165,-74.009182,POINT (-74.009182 40.710165)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Stair,YES,YES,40.7096991,-74.0099921,POINT (-74.0099921 40.7096991)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Easement - Street,YES,YES,40.7097799,-74.0102942,POINT (-74.0102942 40.7097799)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Station House,YES,YES,40.7104593,-74.0092735,POINT (-74.0092735 40.7104593)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Station House,YES,YES,40.7107493,-74.0090283,POINT (-74.0090283 40.7107493)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Station House,YES,YES,40.7107448,-74.0089504,POINT (-74.0089504 40.7107448)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Station House,YES,YES,40.71056,-74.0085957,POINT (-74.0085957 40.71056)
IRT,Lexington Av,M,Fulton St,628,Fulton St,412,418,2 3 4 5 A C J Z,Easement - Street,YES,YES,40.7103857,-74.0096861,POINT (-74.0096861 40.7103857)
IRT,Lexington Av,M,Wall St,413,Wall St,413,419,4 5,Easement - Street,YES,YES,40.7072875,-74.012239,POINT (-74.012239 40.7072875)
IRT,Lexington Av,M,Wall St,413,Wall St,413,419,4 5,Easement - Street,YES,YES,40.7074302,-74.012129,POINT (-74.012129 40.7074302)
IRT,Lexington Av,M,Wall St,413,Wall St,413,419,4 5,Stair,YES,YES,40.7072321,-74.0120005,POINT (-74.0120005 40.7072321)
IRT,Lexington Av,M,Wall St,413,Wall St,413,419,4 5,Stair,YES,YES,40.7076063,-74.0119486,POINT (-74.0119486 40.7076063)
IRT,Lexington Av,M,Wall St,413,Wall St,413,419,4 5,Stair,YES,YES,40.7076363,-74.0119246,POINT (-74.0119246 40.7076363)
IRT,Lexington Av,M,Wall St,413,Wall St,413,419,4 5,Stair,YES,YES,40.7075058,-74.0117912,POINT (-74.0117912 40.7075058)
IRT,Lexington Av,M,Wall St,413,Wall St,413,419,4 5,Stair,YES,YES,40.7075602,-74.0117429,POINT (-74.0117429 40.7075602)
IRT,Lexington Av,M,Wall St,413,Wall St,413,419,4 5,Easement - Street,YES,YES,40.7084833,-74.0112799,POINT (-74.0112799 40.7084833)
IRT,Lexington Av,M,Wall St,413,Wall St,413,419,4 5,Easement - Passage,YES,YES,40.708035,-74.010665,POINT (-74.010665 40.708035)
IRT,Lexington Av,M,Wall St,413,Wall St,413,419,4 5,Easement - Street,YES,YES,40.7080774,-74.0097526,POINT (-74.0097526 40.7080774)
IRT,Lexington Av,M,Bowling Green,414,Bowling Green,414,420,4 5,Stair,YES,YES,40.7048374,-74.0145964,POINT (-74.0145964 40.7048374)
IRT,Lexington Av,M,Bowling Green,414,Bowling Green,414,420,4 5,Station House,YES,YES,40.704157,-74.014509,POINT (-74.014509 40.704157)
IRT,Lexington Av,M,Bowling Green,414,Bowling Green,414,420,4 5,Stair,YES,YES,40.7048029,-74.0144281,POINT (-74.0144281 40.7048029)
IRT,Lexington Av,M,Bowling Green,414,Bowling Green,414,420,4 5,Elevator,YES,YES,40.7046839,-74.0139298,POINT (-74.0139298 40.7046839)
IRT,Lexington Av,M,Bowling Green,414,Bowling Green,414,420,4 5,Stair/Escalator,YES,YES,40.7046471,-74.0135005,POINT (-74.0135005 40.7046471)
IRT,Lexington Av,M,Bowling Green,414,Bowling Green,414,420,4 5,Station House,YES,YES,40.7040496,-74.0145537,POINT (-74.0145537 40.7040496)
IRT,Lexington - Shuttle,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,468,902,1 2 3 7 A C E N Q R W S,Stair,YES,YES,40.7561767,-73.9863927,POINT (-73.9863927 40.7561767)
IRT,Lexington - Shuttle,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,468,902,1 2 3 7 A C E N Q R W S,Elevator,YES,YES,40.7561022,-73.9864587,POINT (-73.9864587 40.7561022)
IRT,Lexington - Shuttle,M,Grand Central-42 St,610,Grand Central-42 St,469,901,4 5 6 7 S,Easement - Street,YES,YES,40.752846,-73.979798,POINT (-73.979798 40.752846)
IRT,Lexington - Shuttle,M,Grand Central-42 St,610,Grand Central-42 St,469,901,4 5 6 7 S,Stair,YES,YES,40.7530781,-73.9795699,POINT (-73.9795699 40.7530781)
IRT,Lexington - Shuttle,M,Grand Central-42 St,610,Grand Central-42 St,469,901,4 5 6 7 S,Easement - Street,YES,YES,40.7521574,-73.9781845,POINT (-73.9781845 40.7521574)
IRT,Lexington - Shuttle,M,Grand Central-42 St,610,Grand Central-42 St,469,901,4 5 6 7 S,Easement - Street,YES,YES,40.7522602,-73.9783584,POINT (-73.9783584 40.7522602)
IRT,Lexington - Shuttle,M,Grand Central-42 St,610,Grand Central-42 St,469,901,4 5 6 7 S,Easement - Street,YES,YES,40.7530377,-73.978068,POINT (-73.978068 40.7530377)
IRT,Lexington - Shuttle,M,Grand Central-42 St,610,Grand Central-42 St,469,901,4 5 6 7 S,Easement - Street,YES,YES,40.753162,-73.9782205,POINT (-73.9782205 40.753162)
IRT,Lexington - Shuttle,M,Grand Central-42 St,610,Grand Central-42 St,469,901,4 5 6 7 S,Easement - Street,YES,YES,40.7527444,-73.9786948,POINT (-73.9786948 40.7527444)
IRT,Lexington - Shuttle,M,Grand Central-42 St,610,Grand Central-42 St,469,901,4 5 6 7 S,Easement - Passage,YES,YES,40.752514,-73.977977,POINT (-73.977977 40.752514)
IND,Liberty Av,B,Grant Av,189,Grant Av,189,A57,A,Station House,YES,YES,40.6768128,-73.8654636,POINT (-73.8654636 40.6768128)
IND,Liberty Av,Q,80 St,190,80 St,190,A59,A,Stair,YES,YES,40.6793842,-73.8603012,POINT (-73.8603012 40.6793842)
IND,Liberty Av,Q,80 St,190,80 St,190,A59,A,Stair,YES,YES,40.6792308,-73.8603011,POINT (-73.8603011 40.6792308)
IND,Liberty Av,Q,80 St,190,80 St,190,A59,A,Stair,YES,YES,40.6795285,-73.8579979,POINT (-73.8579979 40.6795285)
IND,Liberty Av,Q,80 St,190,80 St,190,A59,A,Stair,YES,YES,40.6793664,-73.857978,POINT (-73.857978 40.6793664)
IND,Liberty Av,Q,88 St,191,88 St,191,A60,A,Stair,YES,YES,40.6800052,-73.8504319,POINT (-73.8504319 40.6800052)
IND,Liberty Av,Q,88 St,191,88 St,191,A60,A,Stair,YES,YES,40.679839,-73.8504132,POINT (-73.8504132 40.679839)
IND,Liberty Av,Q,Rockaway Blvd,192,Rockaway Blvd,192,A61,A,Stair,YES,YES,40.6803312,-73.8451644,POINT (-73.8451644 40.6803312)
IND,Liberty Av,Q,Rockaway Blvd,192,Rockaway Blvd,192,A61,A,Stair,YES,YES,40.6801766,-73.845147,POINT (-73.845147 40.6801766)
IND,Liberty Av,Q,Rockaway Blvd,192,Rockaway Blvd,192,A61,A,Stair,YES,YES,40.6807663,-73.8425832,POINT (-73.8425832 40.6807663)
IND,Liberty Av,Q,Rockaway Blvd,192,Rockaway Blvd,192,A61,A,Stair,YES,YES,40.6806204,-73.8425312,POINT (-73.8425312 40.6806204)
IND,Liberty Av,Q,104 St,193,104 St,193,A63,A,Stair,YES,YES,40.6821514,-73.8368413,POINT (-73.8368413 40.6821514)
IND,Liberty Av,Q,104 St,193,104 St,193,A63,A,Stair,YES,YES,40.682034,-73.8367572,POINT (-73.8367572 40.682034)
IND,Liberty Av,Q,104 St,193,104 St,193,A63,A,Stair,YES,YES,40.6813287,-73.838868,POINT (-73.838868 40.6813287)
IND,Liberty Av,Q,104 St,193,104 St,193,A63,A,Stair,YES,YES,40.6814751,-73.8389172,POINT (-73.8389172 40.6814751)
IND,Liberty Av,Q,111 St,194,111 St,194,A64,A,Stair,YES,YES,40.684111,-73.832889,POINT (-73.832889 40.684111)
IND,Liberty Av,Q,111 St,194,111 St,194,A64,A,Stair,YES,YES,40.6839854,-73.8328351,POINT (-73.8328351 40.6839854)
IND,Liberty Av,Q,111 St,194,111 St,194,A64,A,Stair,YES,YES,40.684892,-73.8309535,POINT (-73.8309535 40.684892)
IND,Liberty Av,Q,111 St,194,111 St,194,A64,A,Stair,YES,YES,40.6847601,-73.8308779,POINT (-73.8308779 40.6847601)
IND,Liberty Av,Q,Ozone Park-Lefferts Blvd,195,Ozone Park-Lefferts Blvd,195,A65,A,Stair,YES,YES,40.68589,-73.827081,POINT (-73.827081 40.68589)
IND,Liberty Av,Q,Ozone Park-Lefferts Blvd,195,Ozone Park-Lefferts Blvd,195,A65,A,Stair,YES,YES,40.6857503,-73.8270487,POINT (-73.8270487 40.6857503)
IND,Liberty Av,Q,Ozone Park-Lefferts Blvd,195,Ozone Park-Lefferts Blvd,195,A65,A,Stair,YES,YES,40.6862522,-73.8243646,POINT (-73.8243646 40.6862522)
IND,Liberty Av,Q,Ozone Park-Lefferts Blvd,195,Ozone Park-Lefferts Blvd,195,A65,A,Stair,YES,YES,40.6861196,-73.8243035,POINT (-73.8243035 40.6861196)
IND,Liberty Av,Q,Ozone Park-Lefferts Blvd,195,Ozone Park-Lefferts Blvd,195,A65,A,Elevator,YES,YES,40.6862264,-73.8245399,POINT (-73.8245399 40.6862264)
BMT,Myrtle Av,Q,Middle Village-Metropolitan Av,108,Middle Village-Metropolitan Av,108,M01,M,Station House,YES,YES,40.7122137,-73.8892288,POINT (-73.8892288 40.7122137)
BMT,Myrtle Av,Q,Fresh Pond Rd,109,Fresh Pond Rd,109,M04,M,Stair,YES,YES,40.7060033,-73.8965041,POINT (-73.8965041 40.7060033)
BMT,Myrtle Av,Q,Fresh Pond Rd,109,Fresh Pond Rd,109,M04,M,Stair,YES,YES,40.7062104,-73.8955923,POINT (-73.8955923 40.7062104)
BMT,Myrtle Av,Q,Fresh Pond Rd,109,Fresh Pond Rd,109,M04,M,Stair,YES,YES,40.7061721,-73.895749,POINT (-73.895749 40.7061721)
BMT,Myrtle Av,Q,Forest Av,110,Forest Av,110,M05,M,Stair,YES,YES,40.704443,-73.902389,POINT (-73.902389 40.704443)
BMT,Myrtle Av,Q,Forest Av,110,Forest Av,110,M05,M,Stair,YES,YES,40.7047753,-73.9022333,POINT (-73.9022333 40.7047753)
BMT,Myrtle Av,Q,Seneca Av,111,Seneca Av,111,M06,M,Stair,YES,YES,40.702856,-73.907898,POINT (-73.907898 40.702856)
BMT,Myrtle Av,Q,Seneca Av,111,Seneca Av,111,M06,M,Stair,YES,YES,40.7027905,-73.9075098,POINT (-73.9075098 40.7027905)
BMT,Myrtle Av,B,Knickerbocker Av,113,Knickerbocker Av,113,M09,M,Stair,YES,YES,40.6989325,-73.918769,POINT (-73.918769 40.6989325)
BMT,Myrtle Av,B,Knickerbocker Av,113,Knickerbocker Av,113,M09,M,Stair,YES,YES,40.698717,-73.918655,POINT (-73.918655 40.698717)
BMT,Myrtle Av,B,Central Av,114,Central Av,114,M10,M,Stair,YES,YES,40.697887,-73.926505,POINT (-73.926505 40.697887)
BMT,Myrtle Av,B,Central Av,114,Central Av,114,M10,M,Stair,YES,YES,40.6980504,-73.9263066,POINT (-73.9263066 40.6980504)
IRT,Nostrand,B,President St-Medgar Evers College,353,President St-Medgar Evers College,353,241,2 5,Stair,YES,YES,40.6681787,-73.950866,POINT (-73.950866 40.6681787)
IRT,Nostrand,B,President St-Medgar Evers College,353,President St-Medgar Evers College,353,241,2 5,Stair,YES,YES,40.6681618,-73.9504553,POINT (-73.9504553 40.6681618)
IRT,Nostrand,B,Sterling St,354,Sterling St,354,242,2 5,Stair,YES,YES,40.6633164,-73.9510467,POINT (-73.9510467 40.6633164)
IRT,Nostrand,B,Sterling St,354,Sterling St,354,242,2 5,Stair,YES,YES,40.6632311,-73.9506626,POINT (-73.9506626 40.6632311)
IRT,Nostrand,B,Winthrop St,355,Winthrop St,355,243,2 5,Stair,YES,YES,40.656171,-73.950346,POINT (-73.950346 40.656171)
IRT,Nostrand,B,Winthrop St,355,Winthrop St,355,243,2 5,Stair,YES,YES,40.6571982,-73.9499807,POINT (-73.9499807 40.6571982)
IRT,Nostrand,B,Church Av,356,Church Av,356,244,2 5,Stair,YES,YES,40.6509067,-73.9498197,POINT (-73.9498197 40.6509067)
IRT,Nostrand,B,Church Av,356,Church Av,356,244,2 5,Elevator,YES,YES,40.6507405,-73.9497579,POINT (-73.9497579 40.6507405)
IRT,Nostrand,B,Church Av,356,Church Av,356,244,2 5,Stair,YES,YES,40.6509756,-73.9497267,POINT (-73.9497267 40.6509756)
IRT,Nostrand,B,Church Av,356,Church Av,356,244,2 5,Stair,YES,YES,40.6506189,-73.9496863,POINT (-73.9496863 40.6506189)
IRT,Nostrand,B,Church Av,356,Church Av,356,244,2 5,Stair,YES,YES,40.6506527,-73.9494277,POINT (-73.9494277 40.6506527)
IRT,Nostrand,B,Church Av,356,Church Av,356,244,2 5,Stair,YES,YES,40.6509276,-73.9494175,POINT (-73.9494175 40.6509276)
IRT,Nostrand,B,Church Av,356,Church Av,356,244,2 5,Elevator,YES,YES,40.650748,-73.949384,POINT (-73.949384 40.650748)
IRT,Nostrand,B,Beverly Rd,357,Beverly Rd,357,245,2 5,Stair,YES,YES,40.6450334,-73.9492515,POINT (-73.9492515 40.6450334)
IRT,Nostrand,B,Beverly Rd,357,Beverly Rd,357,245,2 5,Stair,YES,YES,40.6450635,-73.9486637,POINT (-73.9486637 40.6450635)
IRT,Nostrand,B,Newkirk Av-Little Haiti,358,Newkirk Av-Little Haiti,358,246,2 5,Stair,YES,YES,40.6398937,-73.9486759,POINT (-73.9486759 40.6398937)
IRT,Nostrand,B,Newkirk Av-Little Haiti,358,Newkirk Av-Little Haiti,358,246,2 5,Stair,NO,YES,40.640743,-73.948597,POINT (-73.948597 40.640743)
IRT,Nostrand,B,Newkirk Av-Little Haiti,358,Newkirk Av-Little Haiti,358,246,2 5,Stair,YES,YES,40.6399281,-73.948163,POINT (-73.948163 40.6399281)
IRT,Nostrand,B,Flatbush Av-Brooklyn College,359,Flatbush Av-Brooklyn College,359,247,2 5,Stair,YES,YES,40.6332807,-73.9479297,POINT (-73.9479297 40.6332807)
IRT,Nostrand,B,Flatbush Av-Brooklyn College,359,Flatbush Av-Brooklyn College,359,247,2 5,Stair,YES,YES,40.6333082,-73.9478373,POINT (-73.9478373 40.6333082)
IRT,Nostrand,B,Flatbush Av-Brooklyn College,359,Flatbush Av-Brooklyn College,359,247,2 5,Stair,YES,YES,40.6318572,-73.9476667,POINT (-73.9476667 40.6318572)
IRT,Nostrand,B,Flatbush Av-Brooklyn College,359,Flatbush Av-Brooklyn College,359,247,2 5,Stair,YES,YES,40.632869,-73.9475376,POINT (-73.9475376 40.632869)
IRT,Nostrand,B,Flatbush Av-Brooklyn College,359,Flatbush Av-Brooklyn College,359,247,2 5,Elevator,YES,YES,40.632463,-73.947518,POINT (-73.947518 40.632463)
IRT,Nostrand,B,Flatbush Av-Brooklyn College,359,Flatbush Av-Brooklyn College,359,247,2 5,Stair,YES,YES,40.6323382,-73.9474844,POINT (-73.9474844 40.6323382)
IRT,Nostrand,B,Flatbush Av-Brooklyn College,359,Flatbush Av-Brooklyn College,359,247,2 5,Stair,YES,YES,40.632359,-73.947389,POINT (-73.947389 40.632359)
IRT,Nostrand,B,Flatbush Av-Brooklyn College,359,Flatbush Av-Brooklyn College,359,247,2 5,Stair,YES,YES,40.6327597,-73.9473784,POINT (-73.9473784 40.6327597)
IRT,Pelham,Bx,Pelham Bay Park,360,Pelham Bay Park,360,601,6,Elevator,YES,YES,40.852803,-73.827195,POINT (-73.827195 40.852803)
IRT,Pelham,Bx,Pelham Bay Park,360,Pelham Bay Park,360,601,6,Stair,YES,YES,40.853012,-73.827172,POINT (-73.827172 40.853012)
IRT,Pelham,Bx,Pelham Bay Park,360,Pelham Bay Park,360,601,6,Stair,YES,YES,40.852824,-73.827035,POINT (-73.827035 40.852824)
IRT,Pelham,Bx,Pelham Bay Park,360,Pelham Bay Park,360,601,6,Escalator,YES,NO,40.853041,-73.826991,POINT (-73.826991 40.853041)
IRT,Pelham,Bx,Pelham Bay Park,360,Pelham Bay Park,360,601,6,Overpass,YES,YES,40.8523973,-73.8259847,POINT (-73.8259847 40.8523973)
IRT,Pelham,Bx,Buhre Av,361,Buhre Av,361,602,6,Stair,YES,YES,40.846891,-73.832639,POINT (-73.832639 40.846891)
IRT,Pelham,Bx,Buhre Av,361,Buhre Av,361,602,6,Stair,YES,YES,40.8468193,-73.832403,POINT (-73.832403 40.8468193)
IRT,Pelham,Bx,Buhre Av,361,Buhre Av,361,602,6,Stair,YES,YES,40.847185,-73.832264,POINT (-73.832264 40.847185)
IRT,Pelham,Bx,Middletown Rd,362,Middletown Rd,362,603,6,Stair,YES,YES,40.843609,-73.836478,POINT (-73.836478 40.843609)
IRT,Pelham,Bx,Middletown Rd,362,Middletown Rd,362,603,6,Stair,YES,YES,40.843935,-73.836386,POINT (-73.836386 40.843935)
IRT,Pelham,Bx,Westchester Sq-E Tremont Av,363,Westchester Sq-E Tremont Av,363,604,6,Stair,YES,YES,40.840128,-73.842875,POINT (-73.842875 40.840128)
IRT,Pelham,Bx,Zerega Av,364,Zerega Av,364,606,6,Stair,YES,YES,40.8366399,-73.8467133,POINT (-73.8467133 40.8366399)
IRT,Pelham,Bx,Zerega Av,364,Zerega Av,364,606,6,Stair,YES,YES,40.836954,-73.846653,POINT (-73.846653 40.836954)
IRT,Pelham,Bx,Castle Hill Av,365,Castle Hill Av,365,607,6,Stair,YES,YES,40.834093,-73.851857,POINT (-73.851857 40.834093)
IRT,Pelham,Bx,Castle Hill Av,365,Castle Hill Av,365,607,6,Stair,YES,YES,40.834321,-73.85144,POINT (-73.85144 40.834321)
IRT,Pelham,Bx,Parkchester,366,Parkchester,366,608,6,Station House,YES,YES,40.8332372,-73.8608907,POINT (-73.8608907 40.8332372)
IRT,Pelham,Bx,Parkchester,366,Parkchester,366,608,6,Station House,YES,YES,40.8331448,-73.8610722,POINT (-73.8610722 40.8331448)
IRT,Pelham,Bx,St Lawrence Av,367,St Lawrence Av,367,609,6,Stair,YES,YES,40.8314802,-73.8674288,POINT (-73.8674288 40.8314802)
